SchoolYear;SubjectID;StudentID;Failures;Absences;P1_grade;P2_grade;P3_grade
2017;3;341;0;0;17;20;19
2017;3;342;0;2;6;9;11
2017;3;343;0;0;16;10;13
2017;3;344;0;0;2;7;4
2017;3;345;0;0;16;9;12
2017;3;346;0;0;2;20;15
2017;3;347;0;0;12;20;9
2017;3;348;0;0;19;4;5
2017;3;349;0;0;19;3;1
2017;3;350;0;0;7;12;8
2017;3;351;1;0;20;11;20
2017;3;352;2;0;18;12;20
2017;3;353;0;0;14;14;6
2017;3;354;0;2;18;3;19
2017;3;355;0;2;12;17;19
2017;3;356;0;2;15;16;7
2017;3;357;0;2;15;18;5
2017;3;358;0;2;20;15;7
2017;3;359;0;8;7;4;19
2017;3;360;0;2;13;20;14
2017;3;361;0;8;5;7;18
2017;3;362;0;9;17;19;6
2017;3;363;0;0;15;2;18
2017;3;364;0;4;17;3;15
2017;3;365;0;2;9;12;10
2017;3;366;0;14;20;16;8
2017;3;367;0;0;12;4;10
2017;3;368;0;2;11;20;20
2017;3;369;0;2;19;12;16
2017;3;370;0;12;6;18;10
2017;3;371;2;2;12;12;12
2017;3;372;0;2;1;17;8
2017;3;373;0;4;4;17;4
2017;3;374;0;0;19;17;7
2017;3;375;0;0;6;3;2
2017;3;376;0;0;11;10;13
2017;3;377;0;0;2;12;18
2017;3;378;0;0;14;11;1
2017;3;379;0;0;13;5;19
2017;3;380;0;2;15;14;15
2017;3;381;0;0;17;6;9
2017;3;382;0;4;20;17;9
2017;3;383;0;2;6;7;10
2017;3;384;0;0;5;12;13
2017;3;385;0;0;10;14;6
2017;3;386;0;2;9;2;11
2017;3;387;0;0;4;6;17
2017;3;388;0;6;17;2;7
2017;3;389;0;8;17;7;7
2017;3;390;0;0;16;6;14
2017;3;391;0;6;5;14;1
2017;3;392;0;8;20;19;14
2017;3;393;0;0;4;11;6
2017;3;394;0;4;12;15;2
2017;3;395;0;0;14;11;8
2017;3;396;0;0;1;20;1
2017;3;397;0;6;19;14;19
2017;3;398;0;18;6;1;9
2017;3;399;0;0;7;15;1
2017;3;400;0;4;3;12;10
2017;3;401;0;4;16;11;8
2017;3;402;0;0;11;10;3
2017;3;403;0;0;11;7;18
2017;3;404;0;10;20;20;15
2017;3;405;0;4;10;8;12
2017;3;406;1;16;7;20;20
2017;3;407;1;6;14;10;18
2017;3;408;2;0;16;17;10
2017;3;409;0;11;15;2;15
2017;3;410;0;9;2;17;17
2017;3;411;0;0;10;20;9
2017;3;412;0;2;4;14;14
2017;3;413;0;0;19;15;9
2017;3;414;2;21;4;11;3
2017;3;415;0;8;1;9;1
2017;3;416;1;5;18;7;9
2017;3;417;0;10;20;8;8
2017;3;418;0;5;6;14;12
2017;3;419;0;13;3;15;4
2017;3;420;0;10;8;9;19
2017;3;421;0;10;6;11;4
2017;3;422;1;5;5;18;4
2017;3;423;0;4;12;8;15
2017;3;424;0;11;19;7;8
2017;3;425;0;0;19;7;10
2017;3;426;1;6;18;11;16
2017;3;427;0;4;8;8;19
2017;3;428;0;0;3;5;13
2017;3;429;0;0;8;7;10
2017;3;430;0;5;2;1;8
2017;3;431;0;0;11;7;20
2017;3;432;1;0;9;10;1
2017;3;433;1;0;9;16;15
2017;3;434;0;0;20;11;11
2017;3;435;0;4;20;14;17
2017;3;436;0;0;19;19;8
2017;3;437;1;4;7;15;19
2017;3;438;0;0;5;14;6
2017;3;439;0;2;6;2;3
2017;3;440;0;0;17;5;13
2017;3;441;0;0;15;14;2
2017;3;442;0;4;1;6;17
2017;3;443;0;0;8;4;12
2017;3;444;0;7;9;15;9
2017;3;445;0;4;6;7;7
2017;3;446;0;8;7;7;13
2017;3;447;0;0;6;10;7
2017;3;448;0;8;8;17;15
2017;3;449;0;6;20;14;5
2017;3;450;0;3;7;17;17
2017;3;451;0;2;1;4;1
2017;3;452;0;0;16;5;7
2017;3;453;0;4;5;15;4
2017;3;454;1;0;10;8;6
2017;3;455;1;3;17;19;2
2017;3;456;0;0;16;9;12
2017;3;457;0;0;20;3;19
2017;3;458;0;4;11;1;4
2017;3;459;0;0;6;14;10
2017;3;460;0;2;18;8;11
2017;3;461;0;1;11;8;9
2017;3;462;0;0;17;2;10
2017;3;463;0;0;2;3;17
2017;3;464;0;2;3;15;12
2017;3;465;0;6;17;8;18
2017;3;466;1;9;3;7;3
2017;3;467;0;0;18;11;15
2017;3;468;0;1;20;1;12
2017;3;469;0;1;4;8;13
2017;3;470;0;0;13;19;18
2017;3;471;0;4;2;7;11
2017;3;472;1;2;3;9;8
2017;3;473;0;0;8;19;14
2017;3;474;0;4;6;14;15
2017;3;475;0;2;1;4;12
2017;3;476;0;0;13;14;3
2017;3;477;0;2;12;10;6
2017;3;478;0;11;1;11;9
2017;3;479;3;0;10;2;11
2017;3;480;0;4;4;19;20
2017;3;481;1;0;2;14;13
2017;3;482;0;2;1;11;19
2017;3;483;0;0;15;9;12
2017;3;484;0;1;2;6;15
2017;3;485;0;6;19;6;19
2017;3;486;0;0;9;16;4
2017;3;487;1;1;11;9;19
2017;3;488;2;6;14;20;18
2017;3;489;1;6;11;6;16
2017;3;490;1;0;11;11;11
2017;3;491;1;4;18;15;16
2017;3;492;1;12;7;6;5
2017;3;493;0;2;20;9;18
2017;3;494;0;5;19;10;11
2017;3;495;0;0;16;1;8
2017;3;496;0;0;11;4;5
2017;3;497;0;2;6;20;2
2017;3;498;1;0;16;8;10
2017;3;499;0;0;19;9;17
2017;3;500;0;0;20;14;1
2017;3;501;1;12;8;9;6
2017;3;502;0;8;4;20;10
2017;3;503;1;2;13;18;11
2017;3;504;0;0;8;15;20
2017;3;505;0;0;17;8;5
2017;3;506;0;0;3;7;2
2017;3;507;1;8;8;12;17
2017;3;508;0;0;9;11;19
2017;3;509;1;0;19;10;5
2017;3;510;0;0;11;18;16
2017;3;511;0;0;8;1;12
2017;3;512;0;1;8;1;11
2017;3;513;1;9;7;10;5
2017;3;514;0;0;9;11;16
2017;3;515;0;2;5;12;9
2017;3;516;0;8;11;18;10
2017;3;517;0;0;3;1;1
2017;3;518;0;0;3;8;14
2017;3;519;1;8;20;6;1
2017;3;520;0;0;9;4;16
2017;3;521;0;6;4;19;17
2017;3;522;0;0;18;9;19
2017;3;523;0;4;18;14;8
2017;3;524;0;2;11;8;19
2017;3;525;0;2;7;3;9
2017;3;526;0;0;7;19;2
2017;3;527;0;1;10;5;15
2017;3;528;0;0;17;9;4
2017;3;529;0;5;13;13;1
2017;3;530;0;1;8;7;12
2017;3;531;0;8;14;5;12
2017;3;532;0;0;2;6;10
2017;3;533;0;2;7;7;5
2017;3;534;0;0;20;14;15
2017;3;535;0;0;8;14;10
2017;3;536;0;11;6;4;14
2017;3;537;0;8;13;16;15
2017;3;538;0;11;6;14;11
2017;3;539;0;2;20;16;11
2017;3;540;0;8;12;18;2
2017;3;541;0;5;18;7;10
2017;3;542;0;0;19;8;20
2017;3;543;0;1;3;1;13
2017;3;544;3;2;9;13;2
2017;3;545;0;2;10;17;12
2017;3;546;1;8;8;14;9
2017;3;547;0;0;3;6;17
2017;3;548;0;0;10;1;7
2017;3;549;0;2;13;14;4
2017;3;550;0;0;17;7;2
2017;3;551;0;0;6;5;14
2017;3;552;0;0;1;20;19
2017;3;553;2;2;10;16;13
2017;3;554;0;4;5;9;19
2017;3;555;0;3;20;19;9
2017;3;556;0;5;12;7;19
2017;3;557;0;4;12;16;14
2017;3;558;3;2;18;17;15
2017;3;559;0;0;17;3;1
2017;3;560;1;0;12;3;12
2017;3;561;0;0;3;10;14
2017;3;562;0;6;9;1;4
2017;3;563;0;0;17;14;14
2017;3;564;1;0;12;10;15
2017;3;565;0;2;3;17;15
2017;3;566;0;0;3;5;14
2017;3;567;1;2;2;20;11
2017;3;568;1;0;4;1;14
2017;3;569;3;4;20;14;12
2017;3;570;2;9;11;2;1
2017;3;571;0;6;8;3;15
2017;3;572;3;4;4;1;10
2017;3;573;2;8;17;18;9
2017;3;574;0;9;1;9;19
2017;3;575;1;12;1;2;3
2017;3;576;0;8;17;13;1
2017;3;577;0;8;19;1;5
2017;3;578;1;8;14;6;16
2017;3;579;1;4;6;13;10
2017;3;580;0;0;1;1;14
2017;3;581;1;4;8;9;11
2017;3;582;2;2;3;7;13
2017;3;583;0;0;10;16;9
2017;3;584;1;0;20;12;1
2017;3;585;0;0;12;2;5
2017;3;586;0;5;13;17;18
2017;3;587;0;0;19;12;18
2017;3;588;1;3;13;3;4
2017;3;589;0;0;1;6;4
2017;3;590;0;0;3;1;2
2017;3;591;2;3;17;12;7
2017;3;592;0;2;15;4;1
2017;3;593;0;0;6;1;6
2017;3;594;0;0;9;13;19
2017;3;595;0;0;7;8;14
2017;3;596;0;3;14;1;20
2017;3;597;0;0;14;7;14
2017;3;598;1;0;1;19;12
2017;3;599;0;8;5;2;15
2017;3;600;0;5;13;20;10
2017;3;601;0;4;14;18;3
2017;3;602;0;4;9;3;14
2017;3;603;0;0;7;20;12
2017;3;604;0;0;7;19;20
2017;3;605;1;2;19;8;15
2017;3;606;1;0;12;2;15
2017;3;607;0;0;8;11;7
2017;3;608;0;5;2;20;13
2017;3;609;0;2;11;12;19
2017;3;610;0;0;20;4;9
2017;3;611;3;0;13;15;6
2017;3;612;0;5;2;17;1
2017;3;613;1;4;9;15;8
2017;3;614;0;0;2;16;1
2017;3;615;0;2;5;14;13
2017;3;616;0;0;15;13;10
2017;3;617;0;2;17;5;16
2017;3;618;0;0;19;3;16
2017;3;619;0;0;18;8;17
2017;3;620;0;6;2;18;9
2017;3;621;0;4;13;8;4
2017;3;622;0;0;1;19;7
2017;3;623;0;0;8;4;6
2017;3;624;0;0;16;10;2
2017;3;625;1;0;10;16;11
2017;3;626;0;0;5;20;5
2017;3;627;0;0;18;18;18
2017;3;628;0;3;8;5;15
2017;3;629;0;8;3;19;8
2017;3;630;0;4;12;12;15
2017;3;631;0;0;11;5;13
2017;3;632;0;4;10;11;17
2017;3;633;1;4;17;14;5
2017;3;634;0;1;11;5;13
2017;3;635;0;1;5;8;3
2017;3;636;0;10;14;18;15
2017;3;637;0;4;1;8;16
2017;3;638;0;0;1;11;15
2017;3;639;0;4;6;16;9
2017;3;640;1;0;12;3;13
2017;3;641;1;0;6;15;20
2017;3;642;0;0;10;8;4
2017;3;643;0;0;1;5;3
2017;3;644;0;4;13;9;6
2017;3;645;1;4;18;18;8
2017;3;646;0;4;16;4;1
2017;3;647;0;6;11;20;16
2017;3;648;0;6;11;20;2
2017;3;649;0;4;11;18;17
2018;1;650;0;4;13;4;4
2018;1;651;0;2;2;20;2
2018;1;652;0;6;20;12;10
2018;1;653;0;0;3;16;3
2018;1;654;0;0;8;8;1
2018;1;655;0;6;20;11;16
2018;1;656;0;0;5;4;17
2018;1;657;0;2;14;18;19
2018;1;658;0;0;12;12;18
2018;1;659;0;0;13;17;13
2018;1;660;0;2;11;2;3
2018;1;661;0;0;4;2;8
2018;1;662;0;0;6;8;15
2018;1;663;0;0;14;8;15
2018;1;664;0;0;15;13;14
2018;1;665;0;6;19;15;11
2018;1;666;0;10;4;5;10
2018;1;667;0;2;18;1;6
2018;1;668;3;2;15;16;4
2018;1;669;0;6;14;18;3
2018;1;670;0;0;7;7;13
2018;1;671;0;0;4;6;3
2018;1;672;0;0;14;8;17
2018;1;673;0;2;2;19;20
2018;1;674;0;2;8;11;6
2018;1;675;0;6;4;3;5
2018;1;676;0;8;12;2;9
2018;1;677;0;0;20;9;13
2018;1;678;0;2;15;15;15
2018;1;679;0;4;2;16;10
2018;1;680;0;0;16;5;10
2018;1;681;0;2;6;20;1
2018;1;682;0;0;9;16;9
2018;1;683;0;0;13;2;1
2018;1;684;0;4;6;1;8
2018;1;685;0;4;2;4;20
2018;1;686;0;0;8;19;5
2018;1;687;0;4;7;20;20
2018;1;688;0;2;9;10;4
2018;1;689;0;8;20;20;6
2018;1;690;0;16;12;19;13
2018;1;691;0;8;6;13;16
2018;1;692;0;0;10;18;12
2018;1;693;0;0;20;13;11
2018;1;694;1;14;11;9;4
2018;1;695;0;4;3;3;16
2018;1;696;0;6;10;10;6
2018;1;697;0;2;15;19;17
2018;1;698;0;4;16;5;16
2018;1;699;0;2;6;17;19
2018;1;700;0;0;5;19;9
2018;1;701;0;0;15;10;18
2018;1;702;0;4;1;20;19
2018;1;703;0;0;13;11;14
2018;1;704;0;0;18;14;20
2018;1;705;0;2;1;3;10
2018;1;706;0;0;9;7;15
2018;1;707;0;8;15;16;9
2018;1;708;0;0;15;12;1
2018;1;709;0;2;7;10;16
2018;1;710;0;0;2;15;12
2018;1;711;0;0;20;5;9
2018;1;712;0;0;4;16;17
2018;1;713;0;0;14;16;5
2018;1;714;0;0;12;4;2
2018;1;715;0;2;19;3;18
2018;1;716;0;0;12;10;3
2018;1;717;0;0;19;9;7
2018;1;718;0;0;4;17;18
2018;1;719;0;6;1;11;8
2018;1;720;0;2;10;8;18
2018;1;721;0;0;12;5;9
2018;1;722;0;2;16;15;18
2018;1;723;0;0;10;17;19
2018;1;724;0;4;11;20;14
2018;1;725;0;0;15;10;19
2018;1;726;0;0;20;20;19
2018;1;727;0;1;6;6;2
2018;1;728;3;0;10;12;12
2018;1;729;0;14;6;13;20
2018;1;730;0;0;8;1;1
2018;1;731;0;2;14;7;18
2018;1;732;0;4;12;6;7
2018;1;733;0;2;11;16;9
2018;1;734;0;2;6;15;7
2018;1;735;0;4;6;17;1
2018;1;736;0;6;7;19;8
2018;1;737;0;4;15;6;11
2018;1;738;0;6;2;2;1
2018;1;739;0;6;18;12;18
2018;1;740;0;2;1;4;11
2018;1;741;0;6;1;7;13
2018;1;742;0;0;16;6;13
2018;1;743;0;2;7;8;5
2018;1;744;0;2;3;15;19
2018;1;745;0;4;15;4;11
2018;1;746;0;6;18;18;9
2018;1;747;0;0;13;11;2
2018;1;748;0;4;5;17;14
2018;1;749;0;2;1;10;19
2018;1;750;0;12;2;11;4
2018;1;751;0;0;3;8;5
2018;1;752;0;2;19;10;3
2018;1;753;0;16;7;7;18
2018;1;754;0;0;10;7;3
2018;1;755;0;10;8;11;5
2018;1;756;0;4;15;8;16
2018;1;757;0;4;15;18;15
2018;1;758;0;8;18;14;20
2018;1;759;0;2;1;14;10
2018;1;760;0;4;10;4;10
2018;1;761;0;4;19;6;7
2018;1;762;1;12;18;19;15
2018;1;763;0;10;1;15;10
2018;1;764;0;4;18;17;5
2018;1;765;0;6;19;6;12
2018;1;766;0;4;17;1;17
2018;1;767;0;6;14;6;13
2018;1;768;1;14;20;15;17
2018;1;769;0;2;4;10;15
2018;1;770;0;0;5;3;3
2018;1;771;0;6;10;3;19
2018;1;772;0;2;15;17;17
2018;1;773;0;4;19;2;17
2018;1;774;0;0;8;16;14
2018;1;775;0;2;4;18;9
2018;1;776;0;0;11;2;7
2018;1;777;2;0;2;4;6
2018;1;778;0;8;13;18;6
2018;1;779;0;4;11;6;12
2018;1;780;0;0;17;6;20
2018;1;781;3;10;5;11;6
2018;1;782;0;8;12;12;18
2018;1;783;0;6;13;6;11
2018;1;784;0;2;4;17;13
2018;1;785;0;12;4;8;16
2018;1;786;0;4;14;16;13
2018;1;787;1;12;19;16;16
2018;1;788;0;2;14;8;15
2018;1;789;0;4;11;9;13
2018;1;790;0;2;20;18;14
2018;1;791;0;0;15;17;4
2018;1;792;0;2;11;12;5
2018;1;793;0;10;10;14;1
2018;1;794;0;8;9;15;5
2018;1;795;0;4;16;20;9
2018;1;796;2;0;1;7;8
2018;1;797;0;6;9;1;6
2018;1;798;1;2;13;16;12
2018;1;799;0;6;10;16;6
2018;1;800;0;24;19;16;20
2018;1;801;0;0;17;17;4
2018;1;802;0;4;15;10;7
2018;1;803;0;2;8;18;12
2018;1;804;0;4;11;9;10
2018;1;805;0;22;1;16;14
2018;1;806;0;0;6;14;2
2018;1;807;0;0;19;12;9
2018;1;808;1;2;9;9;18
2018;1;809;0;6;5;2;15
2018;1;810;0;6;14;13;10
2018;1;811;0;16;19;18;9
2018;1;812;0;0;5;2;20
2018;1;813;2;0;15;3;15
2018;1;814;1;6;6;7;16
2018;1;815;0;2;10;16;5
2018;1;816;0;6;14;18;1
2018;1;817;0;0;19;7;14
2018;1;818;0;0;16;11;6
2018;1;819;3;14;3;10;5
2018;1;820;3;6;3;3;8
2018;1;821;0;4;14;5;3
2018;1;822;1;0;18;16;4
2018;1;823;2;0;16;17;20
2018;1;824;1;8;5;3;13
2018;1;825;2;4;9;6;10
2018;1;826;0;2;6;2;3
2018;1;827;1;2;11;10;12
2018;1;828;0;0;1;13;9
2018;1;829;3;10;8;16;3
2018;1;830;0;0;3;20;2
2018;1;831;0;0;8;6;18
2018;1;832;0;0;16;4;6
2018;1;833;0;0;3;13;10
2018;1;834;1;4;7;1;19
2018;1;835;0;0;14;10;7
2018;1;836;0;0;5;20;19
2018;1;837;0;0;16;8;6
2018;1;838;0;0;7;3;16
2018;1;839;0;0;2;2;16
2018;1;840;0;0;12;3;14
2018;1;841;0;4;18;11;14
2018;1;842;0;8;7;17;9
2018;1;843;0;4;3;4;14
2018;1;844;0;4;1;20;16
2018;1;845;0;0;17;20;5
2018;1;846;0;0;6;20;5
2018;1;847;0;32;3;12;14
2018;1;848;0;8;8;9;15
2018;1;849;0;6;14;18;18
2018;1;850;0;0;5;1;18
2018;1;851;0;0;14;4;4
2018;1;852;0;10;5;7;4
2018;1;853;0;6;6;8;19
2018;1;854;0;6;10;1;18
2018;1;855;0;0;15;20;2
2018;1;856;0;16;11;12;8
2018;1;857;0;0;2;5;5
2018;1;858;0;0;13;10;9
2018;1;859;0;8;14;14;13
2018;1;860;0;4;16;12;1
2018;1;861;0;16;19;2;8
2018;1;862;1;30;5;12;2
2018;1;863;0;0;14;18;5
2018;1;864;0;2;10;16;4
2018;1;865;0;4;3;18;2
2018;1;866;0;0;8;2;1
2018;1;867;0;21;4;8;13
2018;1;868;0;6;8;14;3
2018;1;869;1;14;7;11;18
2018;1;870;0;2;20;4;3
2018;1;871;0;4;6;14;3
2018;1;872;0;2;7;4;11
2018;1;873;0;0;20;14;13
2018;1;874;0;4;19;12;4
2018;1;875;0;15;6;11;15
2018;1;876;0;0;14;7;5
2018;1;877;0;10;18;4;20
2018;1;878;0;6;14;18;9
2018;1;879;0;2;18;20;18
2018;1;880;0;16;1;5;13
2018;1;881;0;10;4;18;6
2018;1;882;0;4;3;16;4
2018;1;883;0;0;5;8;8
2018;1;884;0;0;6;14;16
2018;1;885;0;12;12;17;8
2018;1;886;0;0;13;14;2
2018;1;887;3;9;13;19;18
2018;1;888;0;4;20;16;4
2018;1;889;0;4;16;10;7
2018;1;890;0;2;9;16;1
2018;1;891;0;0;11;1;9
2018;1;892;0;2;11;3;16
2018;1;893;0;0;4;2;4
2018;1;894;0;0;12;16;1
2018;1;895;0;0;6;18;13
2018;1;896;0;0;15;14;4
2018;1;897;0;0;20;9;4
2018;1;898;0;2;12;14;5
2018;1;899;0;0;1;12;20
2018;1;900;0;0;10;18;12
2018;1;901;0;4;1;9;18
2018;1;902;0;0;14;7;18
2018;1;903;1;18;12;18;16
2018;1;904;1;16;16;13;9
2018;1;905;1;14;14;5;14
2018;1;906;1;26;19;1;8
2018;1;907;0;6;7;15;15
2018;1;908;0;4;10;15;15
2018;1;909;0;10;3;7;8
2018;1;910;0;4;17;8;20
2018;1;911;0;2;3;18;3
2018;1;912;1;14;17;2;13
2018;1;913;0;16;7;2;17
2018;1;914;1;8;12;3;14
2018;1;915;0;4;5;13;16
2018;1;916;0;4;2;14;19
2018;1;917;0;8;19;10;3
2018;1;918;0;0;5;14;14
2018;1;919;0;7;12;15;18
2018;1;920;0;4;10;1;19
2018;1;921;0;2;18;9;1
2018;1;922;0;2;19;20;18
2018;1;923;0;10;9;8;3
2018;1;924;0;10;3;19;1
2018;1;925;0;10;15;20;18
2018;1;926;0;7;16;8;2
2018;1;927;0;4;17;3;13
2018;1;928;0;2;1;11;17
2018;1;929;3;12;6;17;2
2018;1;930;0;8;13;18;9
2018;1;931;0;0;11;5;4
2018;1;932;0;8;1;11;14
2018;1;933;1;4;1;12;17
2018;1;934;2;4;7;12;11
2018;1;935;0;2;13;16;19
2018;1;936;0;0;19;13;12
2018;1;937;1;0;1;10;12
2018;1;938;0;2;8;11;7
2018;1;939;0;2;7;14;19
2018;1;940;0;0;17;1;3
2018;1;941;1;4;9;11;15
2018;1;942;0;2;16;12;18
2018;1;943;0;4;4;17;5
2018;1;944;0;4;12;15;1
2018;1;945;0;4;8;2;17
2018;1;946;0;2;8;14;2
2018;1;947;0;0;7;3;9
2018;1;948;0;2;15;11;7
2018;1;949;0;8;10;18;13
2018;1;950;0;2;18;12;1
2018;1;951;0;2;13;18;18
2018;1;952;0;2;1;5;1
2018;1;953;0;2;6;10;8
2018;1;954;0;0;5;12;1
2018;1;955;0;8;7;8;6
2018;1;956;0;6;8;12;20
2018;1;957;0;0;15;14;10
2018;1;958;0;8;18;17;12
2018;1;959;0;4;18;16;3
2018;1;960;0;12;20;17;10
2018;1;961;0;16;14;3;20
2018;1;962;0;10;8;1;12
2018;1;963;0;2;15;8;15
2018;1;964;0;2;6;13;16
2018;1;965;0;8;10;16;18
2018;1;966;0;6;11;8;8
2018;1;967;0;6;5;11;20
2018;1;968;0;15;1;15;8
2018;1;969;0;6;15;17;13
2018;1;970;1;2;6;12;17
2018;1;971;0;8;4;14;6
2018;1;972;1;0;4;18;20
2018;1;973;0;0;8;8;4
2018;1;974;0;10;13;15;4
2018;1;975;0;22;1;16;10
2018;1;976;0;18;4;3;12
2018;1;977;0;2;11;4;9
2018;1;978;0;0;14;16;10
2018;1;979;0;12;8;18;11
2018;1;980;0;10;20;12;2
2018;1;981;0;0;17;14;2
2018;1;982;0;0;8;20;17
2018;1;983;0;0;16;8;20
2018;1;984;0;0;7;14;10
2018;1;985;0;0;4;18;11
2018;1;986;0;2;14;7;15
2018;1;987;0;0;19;8;17
2018;1;988;0;0;12;4;16
2018;1;989;0;0;20;14;6
2018;1;990;0;0;16;10;8
2018;1;991;0;2;6;17;17
2018;1;992;0;0;10;4;10
2018;1;993;0;0;10;7;1
2018;1;994;0;0;13;11;6
2018;1;995;0;0;14;1;15
2018;1;996;0;0;10;7;12
2018;1;997;0;0;19;14;15
2018;1;998;0;0;4;13;17
2018;1;999;0;0;8;12;17
2018;1;1000;1;0;10;20;16
2018;1;1001;2;0;11;7;14
2018;1;1002;0;0;17;15;8
2018;1;1003;0;2;18;18;19
2018;1;1004;0;2;2;19;1
2018;1;1005;0;2;14;6;10
2018;1;1006;0;2;18;8;6
2018;1;1007;0;2;16;3;7
2018;1;1008;0;8;8;17;14
2018;1;1009;0;2;18;3;6
2018;1;1010;0;8;14;8;7
2018;1;1011;0;9;4;6;4
2018;1;1012;0;0;8;7;1
2018;1;1013;0;4;18;9;9
2018;1;1014;0;2;7;9;7
2018;1;1015;0;14;19;12;6
2018;1;1016;0;0;3;7;18
2018;1;1017;0;2;18;16;2
2018;1;1018;0;2;11;14;9
2018;1;1019;0;12;6;13;20
2018;1;1020;2;2;11;20;9
2018;1;1021;0;2;19;13;5
2018;1;1022;0;4;15;2;5
2018;1;1023;0;0;10;7;18
2018;1;1024;0;0;17;10;10
2018;1;1025;0;0;19;4;18
2018;1;1026;0;0;20;7;7
2018;1;1027;0;0;15;14;18
2018;1;1028;0;0;11;7;10
2018;1;1029;0;2;4;14;5
2018;1;1030;0;0;2;1;2
2018;1;1031;0;4;12;3;6
2018;1;1032;0;2;1;9;19
2018;1;1033;0;0;19;7;14
2018;1;1034;0;0;20;20;13
2018;1;1035;0;2;1;9;6
2018;1;1036;0;0;2;5;4
2018;1;1037;0;6;15;17;19
2018;1;1038;0;8;3;12;6
2018;1;1039;0;0;11;19;17
2018;1;1040;0;6;8;9;17
2018;1;1041;0;8;8;3;9
2018;1;1042;0;0;15;15;1
2018;1;1043;0;4;2;16;3
2018;1;1044;0;0;20;18;19
2018;1;1045;0;0;5;16;12
2018;1;1046;0;6;10;2;3
2018;1;1047;0;18;16;8;16
2018;1;1048;0;0;14;18;15
2018;1;1049;0;4;5;17;18
2018;1;1050;0;4;14;18;7
2018;1;1051;0;0;10;3;1
2018;1;1052;0;0;4;6;13
2018;1;1053;0;10;9;13;7
2018;1;1054;0;4;1;1;9
2018;1;1055;1;16;6;7;12
2018;1;1056;1;6;12;10;14
2018;1;1057;2;0;4;11;19
2018;1;1058;0;11;12;17;18
2018;1;1059;0;9;14;10;5
2018;1;1060;0;0;6;19;14
2018;1;1061;0;2;13;15;5
2018;1;1062;0;0;4;16;8
2018;1;1063;2;21;17;14;20
2018;1;1064;0;8;17;13;4
2018;1;1065;1;5;13;17;11
2018;1;1066;0;10;12;7;14
2018;1;1067;0;5;20;12;12
2018;1;1068;0;13;12;15;5
2018;1;1069;0;10;1;12;1
2018;1;1070;0;10;1;4;9
2018;1;1071;1;5;12;12;4
2018;1;1072;0;4;10;6;12
2018;1;1073;0;11;16;16;1
2018;1;1074;0;0;3;9;8
2018;1;1075;1;6;10;19;13
2018;1;1076;0;4;15;20;14
2018;1;1077;0;0;16;9;3
2018;1;1078;0;0;8;17;12
2018;1;1079;0;5;16;15;16
2018;1;1080;0;0;13;17;5
2018;1;1081;1;0;19;16;18
2018;1;1082;1;0;17;9;14
2018;1;1083;0;0;14;4;9
2018;1;1084;0;4;16;8;6
2018;1;1085;0;0;20;3;1
2018;1;1086;1;4;12;4;17
2018;1;1087;0;0;1;6;9
2018;1;1088;0;2;3;20;16
2018;1;1089;0;0;12;7;8
2018;1;1090;0;0;18;6;5
2018;1;1091;0;4;1;10;12
2018;1;1092;0;0;13;1;3
2018;1;1093;0;7;14;17;9
2018;1;1094;0;4;19;12;17
2018;1;1095;0;8;4;20;1
2018;1;1096;0;0;4;3;2
2018;1;1097;0;8;20;15;10
2018;1;1098;0;6;19;19;20
2018;1;1099;0;3;15;3;3
2018;1;1100;0;2;12;15;10
2018;1;1101;0;0;16;17;11
2018;1;1102;0;4;2;17;7
2018;1;1103;1;0;1;13;1
2018;1;1104;1;3;16;11;15
2018;1;1105;0;0;13;7;2
2018;1;1106;0;0;15;19;2
2018;1;1107;0;4;14;9;13
2018;1;1108;0;0;13;1;1
2018;1;1109;0;2;18;6;4
2018;1;1110;0;1;9;6;1
2018;1;1111;0;0;2;4;6
2018;1;1112;0;0;8;8;13
2018;1;1113;0;2;20;5;12
2018;1;1114;0;6;7;2;3
2018;1;1115;1;9;17;5;15
2018;1;1116;0;0;20;8;1
2018;1;1117;0;1;15;7;9
2018;1;1118;0;1;10;15;20
2018;1;1119;0;0;16;18;4
2018;1;1120;0;4;10;9;11
2018;1;1121;1;2;16;5;11
2018;1;1122;0;0;12;15;1
2018;1;1123;0;4;15;17;17
2018;1;1124;0;2;1;8;1
2018;1;1125;0;0;8;11;3
2018;1;1126;0;2;6;5;7
2018;1;1127;0;11;1;7;8
2018;1;1128;3;0;18;5;20
2018;1;1129;0;4;14;18;14
2018;1;1130;1;0;13;10;6
2018;1;1131;0;2;11;3;1
2018;1;1132;0;0;20;12;1
2018;1;1133;0;1;10;20;13
2018;1;1134;0;6;16;19;14
2018;1;1135;0;0;2;9;20
2018;1;1136;1;1;20;8;9
2018;1;1137;2;6;19;5;8
2018;1;1138;1;6;4;8;19
2018;1;1139;1;0;12;17;17
2018;1;1140;1;4;20;2;1
2018;1;1141;1;12;14;17;7
2018;1;1142;0;2;3;9;14
2018;1;1143;0;5;16;12;10
2018;1;1144;0;0;5;7;2
2018;1;1145;0;0;14;2;18
2018;1;1146;0;2;6;7;2
2018;1;1147;1;0;14;9;10
2018;1;1148;0;0;2;14;18
2018;1;1149;0;0;2;10;12
2018;1;1150;1;12;10;13;17
2018;1;1151;0;8;19;17;18
