ProdProm_SalProductPromotionId,ProdProm_SalSaleId,ProdProm_SalQuantity
102,15890,8
102,16019,10
102,16086,8
102,16158,10
102,16163,5
102,16178,3
102,16214,1
102,16338,2
102,16452,9
102,16583,7
102,16654,4
102,16691,6
102,16743,6
102,16745,2
102,16791,7
102,16810,4
102,16984,2
102,17007,8
102,17008,3
102,17021,1
102,17079,10
102,17097,4
102,17107,1
102,17199,2
102,17200,5
102,17241,4
102,17366,5
102,17374,1
102,17396,10
102,17537,5
102,17545,10
102,17639,2
102,17733,3
102,17905,5
102,17907,10
102,17924,7
102,17956,10
102,18036,5
102,18092,1
102,18241,9
102,18297,2
102,18375,5
102,18388,5
102,18397,1
102,18505,7
102,18584,9
102,18726,7
102,18739,4
102,18776,9
102,18884,5
102,18941,5
102,19037,4
102,19092,1
102,19219,1
102,19248,4
102,19284,6
102,19302,3
102,19360,10
102,19361,4
102,19377,3
102,19379,9
102,19489,2
102,19503,2
102,19557,10
102,19657,5
102,19669,5
102,19732,5
102,19749,4
102,19848,6
102,19887,6
102,19901,1
102,19940,9
102,19988,7
102,20066,10
102,20229,5
102,20288,3
102,20298,2
102,20317,5
102,20395,1
102,20419,9
102,20424,4
102,20526,7
102,20552,2
102,20604,9
102,20663,4
102,20738,7
102,20763,2
102,20781,1
102,20786,5
102,21226,4
102,21270,9
102,21427,3
102,21434,1
102,21470,1
102,21546,2
102,21624,1
102,21648,10
102,21688,1
102,21870,6
102,21873,5
102,21887,1
102,22052,2
102,22087,7
102,22160,9
102,22167,4
102,22264,8
102,22324,4
102,22369,10
102,22390,9
102,22411,2
102,22424,2
102,22431,10
102,22476,1
102,22719,4
102,22732,4
102,22828,6
102,22900,4
102,22938,2
102,23093,8
102,23136,10
102,23574,8
102,23675,8
102,23702,4
102,23735,4
102,23786,6
102,24002,6
102,24068,1
102,24186,2
102,24272,8
102,24341,8
102,24434,2
102,24482,4
102,24719,3
102,24735,1
102,24837,2
102,24935,6
102,24959,6
102,25113,6
102,25123,10
102,25140,1
102,25177,7
102,25233,1
102,25239,9
102,25243,8
102,25267,8
102,25279,7
102,25313,10
102,25319,4
102,25415,7
102,25495,10
102,25549,10
102,25564,4
102,25609,4
102,25662,7
102,25687,3
102,25704,6
102,25705,7
102,25755,3
102,25837,4
102,25910,4
102,26041,1
102,26232,7
102,26268,2
102,26327,3
102,26415,9
102,26486,7
102,26548,1
102,26577,2
102,26676,4
102,26810,4
102,26840,5
102,26926,7
102,26936,6
102,27072,6
102,27229,10
102,27255,2
102,27312,4
102,27336,9
102,27364,9
102,27472,10
102,27501,4
102,27521,1
102,27528,2
102,27585,4
102,27598,8
102,27739,8
102,27846,4
102,27881,2
102,27953,9
102,27995,10
102,28180,9
102,28183,2
102,28194,7
102,28305,5
102,28349,2
102,28377,7
102,28413,9
102,28420,2
102,28435,4
102,28493,7
102,28520,1
102,28590,8
102,28677,2
102,28696,5
102,28732,3
102,28790,9
102,28845,9
102,28876,1
102,28927,9
102,29033,9
102,29077,8
102,29110,8
102,29175,3
102,29270,8
102,29276,9
102,29330,10
102,29341,10
102,29416,5
102,29434,10
102,29547,5
102,29550,3
102,29593,9
102,29732,6
102,29764,6
102,29826,3
102,29904,5
102,30257,3
102,30349,5
102,30510,7
102,30677,6
102,30844,4
102,30971,3
102,31071,2
102,31078,8
102,31114,7
102,31176,5
102,31225,7
102,31238,1
102,31302,7
102,31403,4
102,31460,3
102,31465,10
102,31511,3
102,31642,4
102,31785,3
102,31789,9
102,31812,7
102,32017,1
102,32035,10
102,32126,4
102,32205,2
102,32222,6
102,32361,8
102,32374,3
102,32482,5
102,32637,2
102,32803,10
102,32816,6
102,32945,3
102,33054,7
102,33141,10
102,33159,7
102,33208,4
102,33245,1
102,33355,2
102,33478,7
102,33490,3
102,33641,1
102,33642,4
102,33709,7
102,33808,6
102,33896,9
102,33954,7
102,33980,4
102,34144,3
102,34174,9
102,34341,7
102,34582,6
102,34679,2
102,34697,6
102,34736,1
102,34797,9
102,34822,6
102,34854,3
102,34989,8
102,35008,7
102,35114,3
102,35115,6
102,35150,1
102,35330,8
102,35444,7
102,35489,9
102,35644,4
102,35655,9
102,35669,6
102,35673,6
102,35899,2
102,35918,7
102,35948,5
102,36001,9
102,36006,4
102,36007,1
102,36145,2
102,36147,3
102,36153,5
102,36271,2
102,36321,9
102,36413,5
102,36444,4
102,36496,3
102,36504,6
102,36611,5
102,36625,10
102,36637,4
102,36648,5
102,36778,10
102,36845,2
102,36916,1
102,36955,10
102,37043,3
102,37061,9
102,37224,9
102,37275,10
102,37413,1
102,37420,1
102,37475,9
102,37585,2
102,37621,3
102,37691,4
102,37741,2
102,37816,7
102,37944,2
102,38031,10
102,38172,1
102,38288,10
102,38362,1
102,38380,2
102,38408,2
102,38469,9
102,38496,5
102,38520,4
102,38526,7
102,38562,1
102,38753,5
102,38794,8
102,38828,3
102,38990,4
102,39107,9
102,39205,10
102,39320,10
102,39406,3
102,39433,6
102,39499,3
102,39679,5
102,39692,7
102,39699,4
102,39700,7
102,39730,7
102,39746,7
102,39841,1
102,39894,8
102,39999,10
102,40006,3
102,40191,9
102,40263,9
102,40272,1
102,40317,10
102,40378,10
102,40385,9
102,40521,1
102,40543,6
102,40660,9
102,40677,7
102,40938,6
102,40942,2
102,41025,4
102,41060,7
102,41097,9
102,41141,9
102,41150,5
102,41232,1
102,41328,4
102,41458,7
102,41538,10
102,41546,8
102,41578,7
102,41608,8
102,41653,7
102,41728,2
102,41740,2
102,41749,10
102,41773,7
102,41782,8
102,41798,2
102,41904,4
102,41905,7
102,41954,3
102,42029,6
102,42076,6
102,42132,3
102,42160,10
102,42271,7
102,42311,3
102,42338,7
102,42352,9
102,42378,10
102,42409,8
102,42474,9
102,42634,4
102,42643,4
102,42817,1
102,42861,3
102,42946,3
102,43161,8
102,43301,6
102,43359,7
102,43395,8
102,43595,5
102,43626,8
102,43627,9
102,43649,1
102,43660,9
102,43734,1
102,43771,4
102,43858,10
102,44197,5
102,44234,5
102,44279,5
102,44353,5
102,44376,6
102,44502,1
102,44525,9
102,44574,2
102,44799,7
102,44832,10
102,44882,6
102,45149,4
102,45562,9
102,45634,8
102,45650,3
102,45683,5
102,45765,3
102,45772,4
102,45876,9
102,45990,4
102,46007,10
102,46131,8
102,46147,4
102,46225,1
102,46293,5
102,46334,1
102,46405,3
102,46433,7
102,46467,1
102,46477,4
102,46513,3
102,46587,7
102,46656,5
102,46681,5
102,46733,3
102,46845,4
102,46915,10
102,46950,6
102,46971,1
102,46993,1
102,47085,6
102,47136,10
102,47324,1
102,47346,6
102,47399,4
102,47582,2
102,47679,5
102,47754,9
102,47783,8
102,47850,1
102,47903,1
102,47977,6
102,48074,6
102,48099,3
102,48189,7
102,48195,2
102,48210,2
102,48294,3
102,48320,3
102,48348,9
102,48393,8
102,48434,2
102,48436,2
102,48448,9
102,48468,6
102,48617,10
102,48701,3
102,48702,1
102,48750,6
102,48781,3
102,48993,7
102,49057,3
102,49192,5
102,49211,5
102,49266,9
102,49270,3
102,49372,5
102,49431,3
102,49533,4
102,49537,7
102,49623,2
102,49708,5
102,49730,2
102,49920,1
102,49987,1
102,50039,8
102,50051,8
102,50078,6
102,50168,4
102,50417,6
102,50427,7
102,50469,8
102,50478,9
102,50513,1
102,50590,8
102,50610,10
102,50636,2
102,50705,2
102,50839,8
102,50843,8
102,51015,1
102,51069,3
102,51094,6
102,51102,6
102,51208,5
102,51242,4
102,51385,10
102,51477,9
102,51479,8
102,51508,7
102,51522,4
102,51573,9
102,51769,2
102,51813,9
102,51889,10
102,52008,3
102,52024,8
102,52211,3
102,52293,1
102,52302,6
102,52320,1
102,52352,7
102,52440,3
102,52456,8
102,52538,6
102,52584,1
102,52595,10
102,52604,8
102,52702,8
102,52818,7
102,52851,6
102,52854,3
102,52972,8
102,52974,1
102,53139,8
102,53143,7
102,53188,10
102,53296,6
102,53317,7
102,53324,8
102,53382,1
102,53456,7
102,53496,1
102,53521,4
102,53616,8
102,53758,4
102,53799,8
102,53800,2
102,53857,9
102,53878,6
102,53962,1
102,54044,2
102,54108,7
102,54192,2
102,54276,10
102,54334,4
102,54356,1
102,54358,8
102,54389,5
102,54524,2
102,54547,4
102,54591,2
102,54715,8
102,54717,6
102,54752,1
102,54755,4
102,54810,6
102,54887,2
102,55189,9
102,55248,7
102,55330,1
102,55361,3
102,55405,5
102,55545,7
102,55571,2
102,55635,9
102,55700,6
102,55918,1
102,56281,6
102,56341,6
102,56376,4
102,56387,8
102,56390,8
102,56458,10
102,56472,7
102,56532,10
102,56611,7
102,56622,10
102,56651,9
102,56737,10
102,56875,3
102,56966,10
102,57005,6
102,57033,10
102,57088,7
102,57121,10
102,57162,2
102,57166,3
102,57248,3
102,57272,2
102,57316,10
102,57736,6
102,57752,5
102,57772,4
102,57798,5
102,57969,8
102,58021,2
102,58056,8
102,58119,4
102,58123,5
102,58276,8
102,58292,2
102,58439,10
102,58649,2
102,58832,4
102,58903,9
102,58946,8
102,59116,1
102,59150,8
102,59269,8
102,59272,5
102,59359,2
102,59551,7
102,59585,9
102,59635,1
102,59636,7
102,59660,6
102,59706,1
102,59885,6
102,59907,1
102,59983,2
102,60049,5
102,60054,5
102,60064,10
102,60125,3
102,60167,2
102,60214,7
102,60302,3
102,60440,5
102,60547,9
102,60584,9
102,60624,10
102,60629,5
102,60656,3
102,60687,5
102,60710,5
102,60716,5
102,60720,3
102,60722,6
102,60744,10
102,60924,8
102,61012,9
102,61185,1
102,61229,8
102,61235,8
102,61259,8
102,61377,9
102,61450,7
102,61493,5
102,61630,8
102,61672,5
102,61673,6
102,61709,5
102,61790,3
102,61797,9
102,61812,6
102,61849,7
102,61880,5
102,61889,3
102,61906,3
102,61915,1
102,61921,7
102,61956,9
102,62077,5
102,62254,2
102,62363,10
102,62571,4
102,62592,3
102,62618,9
102,62629,9
102,62663,8
102,62696,6
102,62707,3
102,62755,3
102,62768,4
102,62887,1
102,62940,5
102,62962,7
102,63055,9
102,63180,2
102,63314,4
102,63322,8
102,63368,7
102,63437,7
102,63451,10
102,63487,10
102,63701,4
102,63736,2
102,63800,5
102,63816,8
102,64155,10
102,64182,5
102,64190,4
102,64194,6
102,64230,4
102,64293,4
102,64425,7
102,64468,10
102,64726,1
102,64773,7
102,64791,10
102,64832,7
102,65037,5
102,65059,2
102,65086,10
102,65139,7
102,65356,3
102,65393,7
102,65415,2
102,65508,9
102,65553,7
102,65612,9
102,65712,3
102,65810,9
102,65813,7
102,66034,1
102,66051,8
102,66135,7
102,66293,4
102,66329,2
102,66335,6
102,66376,2
102,66438,5
102,66453,6
102,66515,5
102,66855,6
102,66875,6
102,66971,8
102,67038,2
102,67101,5
102,67134,2
102,67210,8
102,67339,5
102,67371,10
102,67405,3
102,67455,2
102,67611,9
102,67623,4
102,67767,4
102,67940,6
102,68026,8
102,68045,10
102,68058,2
102,68161,9
102,68194,3
102,68336,8
102,68358,5
102,68415,9
102,68440,7
102,68475,4
102,68483,1
102,68530,7
102,68616,5
102,68678,8
102,68721,5
102,68733,9
102,68776,1
102,68810,9
102,68827,1
102,68845,2
102,68862,8
102,68914,5
102,69026,7
102,69066,5
102,69093,9
102,69238,6
102,69342,4
102,69385,2
102,69408,8
102,69413,10
102,69543,7
102,69767,6
102,69886,9
102,69957,2
102,69972,3
102,70012,8
102,70030,10
102,70037,7
102,70043,1
102,70121,8
102,70270,3
102,70309,8
102,70381,8
102,70387,7
102,70434,10
103,95,7
103,178,9
103,183,5
103,200,4
103,298,8
103,303,3
103,327,1
103,364,7
103,389,3
103,680,3
103,720,5
103,740,6
103,776,1
103,852,3
103,899,3
103,965,5
103,987,10
103,1046,9
103,1077,2
103,1155,7
103,1261,4
103,1327,4
103,1371,1
103,1468,5
103,1677,1
103,1683,5
103,1754,1
103,1764,5
103,1771,3
103,1841,7
103,1914,4
103,1920,3
103,1993,4
103,2004,6
103,2025,4
103,2034,2
103,2070,7
103,2115,2
103,2122,9
103,2199,8
103,2244,3
103,2469,3
103,2473,9
103,2504,10
103,2554,10
103,2687,5
103,2806,5
103,2824,5
103,2954,8
103,2994,4
103,3033,7
103,3122,1
103,3137,8
103,3140,4
103,3143,2
103,3162,4
103,3164,6
103,3253,9
103,3280,1
103,3338,7
103,3359,5
103,3391,1
103,3420,4
103,3427,1
103,3432,5
103,3460,6
103,3485,10
103,3640,4
103,3658,2
103,3670,10
103,3716,8
103,3776,10
103,3788,1
103,3828,10
103,3953,2
103,4064,9
103,4081,10
103,4124,2
103,4213,6
103,4350,8
103,4428,8
103,4433,3
103,4452,5
103,4520,6
103,4577,8
103,4671,5
103,4759,7
103,4769,1
103,4782,9
103,4786,9
103,4811,10
103,4954,5
103,5005,3
103,5072,10
103,5084,5
103,5115,5
103,5288,5
103,5354,9
103,5370,3
103,5658,5
103,5701,10
103,5739,6
103,5807,4
103,5817,10
103,5878,9
103,5879,7
103,5949,9
103,6175,9
103,6217,8
103,6294,4
103,6309,10
103,6512,9
103,6753,9
103,6909,6
103,7046,4
103,7054,8
103,7092,1
103,7132,5
103,7347,2
103,7464,3
103,7574,9
103,7608,4
103,7744,8
103,7852,8
103,7862,6
103,7877,5
103,7936,2
103,7948,4
103,7972,7
103,7996,10
103,8040,6
103,8052,7
103,8075,8
103,8101,7
103,8142,4
103,8171,8
103,8271,6
103,8284,1
103,8525,6
103,8557,3
103,8596,9
103,8625,2
103,8639,2
103,8673,1
103,8695,2
103,8839,4
103,8898,7
103,8958,9
103,9117,7
103,9123,10
103,9338,7
103,9529,5
103,9553,2
103,9554,3
103,9562,2
103,9565,7
103,9720,6
103,9766,2
103,10072,8
103,10093,9
103,10122,5
103,10224,6
103,10231,5
103,10232,2
103,10251,6
103,10292,4
103,10293,5
103,10459,1
103,10488,8
103,10546,4
103,10623,3
103,10754,6
103,10763,5
103,10839,5
103,10937,9
103,11000,5
103,11013,7
103,11113,10
103,11138,5
103,11178,9
103,11186,9
103,11399,3
103,11459,1
103,11463,7
103,11543,7
103,11622,9
103,11640,6
103,11667,7
103,11879,5
103,12130,3
103,12134,4
103,12154,5
103,12217,5
103,12251,5
103,12307,4
103,12338,2
103,12349,7
103,12481,5
103,12568,1
103,12742,4
103,12897,8
103,12952,6
103,13010,8
103,13021,4
103,13192,6
103,13329,5
103,13338,8
103,13382,1
103,13392,1
103,13567,10
103,13568,2
103,13625,4
103,13671,4
103,13810,8
103,14142,4
103,14263,7
103,14285,1
103,14331,3
103,14411,6
103,14453,8
103,14455,10
103,14596,1
103,14603,9
103,14611,2
103,14621,3
103,14754,10
103,14771,8
103,14878,8
103,14893,9
103,14934,10
103,14998,10
103,15058,5
103,15101,8
103,15321,2
103,15326,5
103,15470,5
103,15515,2
103,15536,7
103,15584,2
103,15587,7
103,15684,10
103,15797,8
103,15798,3
103,15903,2
103,15912,4
103,15968,1
103,15996,3
103,16223,2
103,16228,9
103,16299,1
103,16360,3
103,16420,5
103,16475,6
103,16480,6
103,16526,6
103,16550,10
103,16552,2
103,16638,2
103,16777,9
103,16913,4
103,17028,9
103,17071,10
103,17083,10
103,17092,7
103,17132,2
103,17144,6
103,17228,1
103,17229,10
103,17254,10
103,17398,2
103,17402,9
103,17436,4
103,17490,4
103,17664,4
103,17844,9
103,17996,9
103,18010,4
103,18011,3
103,18102,5
103,18133,1
103,18177,3
103,18295,2
103,18305,5
103,18330,3
103,18336,7
103,18346,5
103,18399,1
103,18411,9
103,18427,5
103,18456,4
103,18490,4
103,18514,4
103,18629,9
103,18761,3
103,18780,4
103,18795,6
103,18898,3
103,18928,5
103,18935,4
103,18971,9
103,19009,9
103,19050,9
103,19179,2
103,19183,5
103,19186,2
103,19213,7
103,19310,3
103,19346,7
103,19355,8
103,19555,4
103,19617,5
103,19656,4
103,19671,4
103,19733,6
103,19734,8
103,19812,4
103,19870,5
103,19877,1
103,19893,2
103,19917,10
103,19986,3
103,20001,1
103,20075,1
103,20143,1
103,20177,10
103,20213,3
103,20526,8
103,20586,3
103,20628,9
103,20637,7
103,20826,10
103,20894,7
103,20923,5
103,20931,7
103,21119,1
103,21300,9
103,21302,3
103,21307,5
103,21356,10
103,21448,2
103,21475,4
103,21503,7
103,21513,5
103,21531,2
103,21592,5
103,21602,4
103,21683,5
103,21723,3
103,21861,5
103,21885,5
103,21889,3
103,22191,9
103,22205,2
103,22222,8
103,22255,1
103,22413,8
103,22463,8
103,22496,7
103,22506,3
103,22594,7
103,22606,4
103,22614,4
103,22661,1
103,22810,7
103,22830,7
103,22861,7
103,22893,7
103,22905,10
103,22925,9
103,22947,5
103,22990,9
103,23016,3
103,23056,2
103,23091,9
103,23134,2
103,23292,6
103,23319,4
103,23323,4
103,23345,4
103,23379,5
103,23403,2
103,23437,5
103,23531,6
103,23541,5
103,23695,3
103,23700,7
103,23770,9
103,23848,1
103,24010,10
103,24014,4
103,24056,6
103,24060,6
103,24066,2
103,24069,10
103,24127,7
103,24156,6
103,24166,6
103,24208,8
103,24267,7
103,24303,2
103,24326,3
103,24329,2
103,24338,2
103,24392,3
103,24430,7
103,24438,1
103,24495,7
103,24558,5
103,24581,3
103,24606,1
103,24758,8
103,25017,5
103,25033,9
103,25218,2
103,25226,5
103,25386,8
103,25436,7
103,25451,10
103,25490,3
103,25544,2
103,25645,5
103,25728,6
103,25777,5
103,25925,10
103,25943,9
103,26128,1
103,26157,6
103,26169,6
103,26185,9
103,26236,4
103,26245,4
103,26258,8
103,26277,8
103,26288,7
103,26343,1
103,26560,6
103,26673,2
103,26787,5
103,26841,9
103,26849,2
103,26926,3
103,27071,7
103,27188,1
103,27234,5
103,27329,7
103,27580,5
103,27700,3
103,27874,2
103,28044,4
103,28127,6
103,28170,10
103,28179,8
103,28180,7
103,28249,5
103,28268,7
103,28334,8
103,28562,3
103,28618,9
103,28715,3
103,28744,10
103,28860,8
103,28869,8
103,28871,9
103,28886,5
103,28969,8
103,29038,1
103,29135,6
103,29179,9
103,29240,5
103,29248,7
103,29250,5
103,29269,1
103,29281,7
103,29302,4
103,29592,10
103,29597,5
103,29605,4
103,29613,9
103,29617,8
103,29810,3
103,29841,8
103,29965,7
103,30111,10
103,30122,8
103,30124,6
103,30181,5
103,30212,5
103,30216,6
103,30366,3
103,30457,4
103,30761,6
103,30763,9
103,30855,6
103,30915,4
103,31076,7
103,31118,4
103,31160,5
103,31353,9
103,31356,7
103,31409,10
103,31546,10
103,31686,4
103,31760,5
103,31834,1
103,31837,10
103,31865,6
103,31996,6
103,32095,7
103,32130,2
103,32203,9
103,32206,2
103,32286,5
103,32306,8
103,32313,7
103,32320,5
103,32411,7
103,32471,3
103,32489,10
103,32494,10
103,32717,8
103,32757,2
103,32834,1
103,32892,5
103,32988,3
103,33000,5
103,33229,6
103,33246,2
103,33355,7
103,33423,8
103,33426,10
103,33517,5
103,33628,6
103,33678,4
103,33687,1
103,33701,10
103,33709,8
103,33724,7
103,33753,5
103,33857,4
103,33899,4
103,33907,7
103,34061,4
103,34081,1
103,34187,10
103,34229,8
103,34258,5
103,34261,1
103,34263,7
103,34397,10
103,34711,4
103,34809,2
103,34837,10
103,34869,1
103,34987,2
103,34997,10
103,35035,10
103,35129,7
103,35160,2
103,35220,10
103,35242,5
103,35251,1
103,35286,3
103,35313,2
103,35325,1
103,35361,1
103,35448,7
103,35650,8
103,35668,6
103,35837,5
103,35841,2
103,35895,7
103,35978,10
103,36160,8
103,36209,4
103,36235,1
103,36332,2
103,36364,6
103,36367,3
103,36394,1
103,36486,2
103,36603,4
103,36621,9
103,36649,9
103,36653,8
103,36665,4
103,36699,5
103,36704,1
103,36740,10
103,36799,6
103,36828,6
103,36838,3
103,36858,6
103,36889,2
103,36922,9
103,37016,2
103,37065,9
103,37196,10
103,37200,1
103,37209,9
103,37254,5
103,37285,2
103,37440,3
103,37441,4
103,37631,7
103,37707,2
103,37725,4
103,37747,3
103,38041,8
103,38073,10
103,38106,2
103,38128,8
103,38143,3
103,38167,7
103,38230,2
103,38285,9
103,38427,4
103,38552,8
103,38575,9
103,38643,2
103,38662,4
103,38700,9
103,38761,1
103,38793,1
103,38860,4
103,38882,9
103,38919,8
103,38927,2
103,38989,1
103,39109,6
103,39151,8
103,39157,3
103,39192,10
103,39194,7
103,39262,5
103,39329,4
103,39349,1
103,39362,9
103,39427,3
103,39596,2
103,39688,10
103,39740,8
103,39764,2
103,39994,5
103,40004,3
103,40176,8
103,40190,4
103,40228,3
103,40284,9
103,40409,7
103,40613,5
103,40634,3
103,40640,3
103,40740,5
103,40837,2
103,40871,7
103,40915,3
103,41030,7
103,41052,10
103,41125,4
103,41140,9
103,41328,6
103,41382,4
103,41485,7
103,41536,4
103,41714,2
103,41769,7
103,41784,9
103,41915,6
103,41934,10
103,41971,1
103,42057,3
103,42065,4
103,42082,6
103,42173,5
103,42182,6
103,42216,4
103,42267,3
103,42327,3
103,42382,5
103,42388,8
103,42491,10
103,42554,7
103,42903,9
103,42919,4
103,43038,6
103,43081,3
103,43129,8
103,43178,3
103,43354,8
103,43487,6
103,43505,2
103,43549,9
103,43595,9
103,43672,10
103,43805,8
103,43854,8
103,43876,8
103,43907,7
103,43927,9
103,43973,4
103,44343,8
103,44364,5
103,44369,9
103,44396,7
103,44397,8
103,44564,2
103,44565,1
103,44577,5
103,44604,6
103,44653,4
103,44706,7
103,44732,7
103,44777,3
103,44840,8
103,45163,4
103,45172,1
103,45211,7
103,45265,7
103,45520,10
103,45568,2
103,45593,10
103,45594,7
103,45628,3
103,45792,7
103,45813,1
103,45817,1
103,45900,5
103,45939,3
103,45956,3
103,46068,4
103,46118,3
103,46126,7
103,46146,4
103,46165,6
103,46283,5
103,46416,1
103,46427,10
103,46550,8
103,46634,10
103,46668,7
103,46670,4
103,46760,10
103,46773,6
103,46833,10
103,46897,2
103,46904,4
103,46911,1
103,47000,2
103,47054,2
103,47069,8
103,47120,7
103,47196,8
103,47203,8
103,47222,5
103,47320,2
103,47495,4
103,47654,1
103,47667,10
103,47705,4
103,47739,5
103,47781,4
103,47901,4
103,47926,8
103,48011,9
103,48073,2
103,48089,6
103,48164,4
103,48171,9
103,48211,8
103,48239,1
103,48382,5
103,48384,2
103,48450,3
103,48523,5
103,48535,7
103,48575,1
103,48615,1
103,48662,1
103,48773,6
103,48778,1
103,48782,5
103,48872,10
103,48952,6
103,49060,10
103,49228,9
103,49259,7
103,49434,1
103,49469,7
103,49507,8
103,49527,4
103,49553,2
103,49583,4
103,49632,9
103,49707,9
103,49798,2
103,49842,9
103,49849,6
103,49950,3
103,50004,1
103,50123,1
103,50149,1
103,50159,2
103,50564,4
103,50635,2
103,50734,2
103,50735,7
103,50750,1
103,50956,1
103,50969,4
103,51094,1
103,51159,10
103,51207,10
103,51295,10
103,51301,7
103,51326,2
103,51571,3
103,51592,9
103,51623,8
103,51755,9
103,51812,10
103,51890,3
103,51895,3
103,52023,4
103,52042,7
103,52112,10
103,52178,10
103,52230,9
103,52234,6
103,52261,4
103,52344,8
103,52481,10
103,52662,6
103,52707,2
103,52719,10
103,52786,3
103,52917,7
103,53216,4
103,53244,1
103,53373,3
103,53384,10
103,53521,8
103,53595,9
103,53667,7
103,53699,2
103,53727,8
103,53832,8
103,53891,9
103,54042,4
103,54146,1
103,54158,7
103,54270,3
103,54283,6
103,54355,1
103,54383,4
103,54477,10
103,54537,2
103,54649,3
103,54745,2
103,54762,3
103,54813,3
103,55114,4
103,55120,6
103,55141,4
103,55203,1
103,55296,2
103,55303,9
103,55365,1
103,55405,10
103,55485,3
103,55535,9
103,55565,8
103,55703,8
103,55717,2
103,55922,8
103,55966,1
103,56091,7
103,56124,2
103,56167,2
103,56317,4
103,56488,3
103,56505,2
103,56616,6
103,56685,10
103,56826,2
103,57052,4
103,57081,7
103,57144,6
103,57148,6
103,57169,5
103,57286,7
103,57345,7
103,57386,1
103,57393,7
103,57438,9
103,57482,8
103,57600,9
103,57667,2
103,57668,10
103,57795,2
103,57848,6
103,57957,4
103,57975,1
103,58138,10
103,58341,10
103,58478,2
103,58485,6
103,58565,5
103,58657,6
103,58725,1
103,58805,6
103,58891,9
103,58897,3
103,58920,2
103,59063,4
103,59138,5
103,59142,3
103,59300,9
103,59364,9
103,59373,9
103,59492,2
103,59584,9
103,59849,2
103,59921,2
103,59961,2
103,59963,5
103,60031,6
103,60058,9
103,60065,5
103,60083,5
103,60111,6
103,60329,8
103,60350,1
103,60406,9
103,60458,6
103,60494,7
103,60598,4
103,60612,8
103,60887,8
103,61022,3
103,61023,5
103,61038,2
103,61260,6
103,61485,7
103,61682,2
103,61703,2
103,61751,1
103,61802,9
103,61854,5
103,61935,5
103,61964,7
103,61982,6
103,62088,3
103,62131,9
103,62159,2
103,62169,5
103,62199,7
103,62205,6
103,62288,4
103,62311,4
103,62322,7
103,62354,6
103,62464,7
103,62541,9
103,62554,7
103,62674,1
103,62715,8
103,62727,5
103,62779,5
103,62797,3
103,62803,8
103,62880,1
103,62932,2
103,62987,3
103,62992,7
103,63019,2
103,63113,6
103,63146,5
103,63190,1
103,63244,9
103,63267,7
103,63372,5
103,63452,5
103,63785,9
103,63835,9
103,63858,8
103,63896,4
103,63984,5
103,64228,1
103,64235,10
103,64292,2
103,64383,6
103,64412,2
103,64650,4
103,64694,3
103,64733,5
103,64781,8
103,64878,5
103,64894,6
103,64951,3
103,64984,10
103,65117,5
103,65181,7
103,65251,6
103,65302,9
103,65344,7
103,65387,10
103,65431,1
103,65457,3
103,65571,5
103,65663,7
103,65734,10
103,65743,5
103,65812,6
103,65833,5
103,66012,7
103,66047,2
103,66070,9
103,66195,5
103,66287,9
103,66295,3
103,66352,9
103,66376,5
103,66752,7
103,66772,6
103,66801,6
103,66829,10
103,66906,6
103,66908,4
103,66912,8
103,67012,7
103,67047,9
103,67260,4
103,67288,1
103,67392,9
103,67400,6
103,67475,2
103,67607,5
103,67613,10
103,67628,4
103,67689,8
103,67728,5
103,67849,3
103,67906,8
103,67975,9
103,68040,7
103,68090,9
103,68093,4
103,68123,3
103,68195,3
103,68232,2
103,68257,1
103,68421,3
103,68487,9
103,68498,1
103,68727,7
103,68891,5
103,68923,4
103,68924,10
103,69042,9
103,69133,1
103,69159,3
103,69308,8
103,69349,5
103,69529,9
103,69536,5
103,69587,3
103,69740,4
103,69905,3
103,70018,10
103,70135,4
103,70180,10
103,70201,8
103,70282,2
103,70287,1
103,70477,5
103,70486,4
104,119,4
104,206,9
104,249,3
104,342,9
104,358,10
104,529,7
104,578,9
104,738,6
104,819,9
104,822,8
104,826,2
104,868,2
104,911,5
104,945,9
104,986,4
104,1302,5
104,1303,4
104,1364,10
104,1367,10
104,1472,2
104,1475,10
104,1476,9
104,1484,3
104,1515,9
104,1579,1
104,1680,4
104,1682,5
104,1686,7
104,1698,7
104,1737,9
104,1774,9
104,1833,9
104,1871,1
104,1874,8
104,1876,6
104,1919,1
104,1928,2
104,1955,5
104,1966,3
104,2077,10
104,2216,6
104,2263,4
104,2310,8
104,2430,8
104,2444,7
104,2486,7
104,2502,5
104,2677,10
104,2846,6
104,2877,5
104,2964,6
104,3159,7
104,3281,9
104,3283,8
104,3311,4
104,3324,1
104,3354,4
104,3356,9
104,3544,6
104,3558,1
104,3582,3
104,3617,2
104,3620,3
104,3645,6
104,3652,10
104,3653,10
104,3723,10
104,3738,4
104,3945,6
104,3958,8
104,4035,4
104,4087,1
104,4174,5
104,4180,9
104,4205,9
104,4239,4
104,4381,10
104,4510,5
104,4570,5
104,4600,1
104,4660,9
104,4671,1
104,4692,1
104,4698,4
104,4702,5
104,4852,5
104,4954,7
104,5008,3
104,5177,4
104,5195,7
104,5522,2
104,5562,10
104,5721,6
104,5742,4
104,5892,3
104,5894,9
104,5958,8
104,5961,8
104,6239,2
104,6380,5
104,6432,1
104,6495,4
